# narrate replay uk100fut 2026-08-10 00:00:00+00:00 -> 2026-08-14 10:00:00+00:00 stack 1h/15min/1min (narrative-only=True)
# convention: bars stamped by CLOSE time; store/TradingView open-time stamp = close - TF
# state @ window start: 1h: phase=RANGING trend=+1 age=0 atr=21.2 close=10896.4 | 15min: phase=RANGING trend=-1 age=17 atr=6.1 close=10896.1; active hypotheses: none
timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-08-11T12:24:00+00:00,2026-08-11T12:23:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10872.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T12:25:00+00:00,2026-08-11T12:24:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10876.3,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10874.4,1.9,0.17
2026-08-11T13:15:00+00:00,2026-08-11T13:14:00+00:00,EFFORTLESS_DECLINE_5min_OBSERVATIONAL,10878.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T13:15:00+00:00,2026-08-11T13:14:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10878.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T13:15:00+00:00,2026-08-11T13:14:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10878.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10880.1,-2.0,-0.17
2026-08-11T13:26:00+00:00,2026-08-11T13:25:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10876.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10874.4,1.7,0.15
2026-08-11T14:00:00+00:00,2026-08-11T13:59:00+00:00,EFFORTLESS_DECLINE_5min_OBSERVATIONAL,10882.6,,cash,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T14:03:00+00:00,2026-08-11T14:02:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10876.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10874.4,1.7,0.13
2026-08-11T14:05:00+00:00,2026-08-11T14:04:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10878.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10880.1,-2.0,-0.16
2026-08-11T14:21:00+00:00,2026-08-11T14:20:00+00:00,EFFORTLESS_ADVANCE_3min_OBSERVATIONAL,10869.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T14:28:00+00:00,2026-08-11T14:27:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10861.3,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10857.3,4.0,0.31
2026-08-11T14:45:00+00:00,2026-08-11T14:44:00+00:00,EFFORTLESS_ADVANCE_1min_OBSERVATIONAL,10863.6,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10865.5,-1.9,-0.15
2026-08-11T14:54:00+00:00,2026-08-11T14:53:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10858.6,,cash,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T14:54:00+00:00,2026-08-11T14:53:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10858.6,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10857.3,1.3,0.1
2026-08-11T15:07:00+00:00,2026-08-11T15:06:00+00:00,EFFORTLESS_DECLINE_1min_OBSERVATIONAL,10860.1,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10857.3,2.8,0.21
2026-08-11T15:18:00+00:00,2026-08-11T15:17:00+00:00,APATHY_1min_OBSERVATIONAL,10856.6,,cash,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10857.3,-0.7,-0.05
2026-08-11T15:47:00+00:00,2026-08-11T15:46:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10857.8,SHORT,post_close,SIGNATURE_MOMENT,,,narrate,,,,signal_swing_level,10857.3,0.5,0.04
2026-08-11T15:48:00+00:00,2026-08-11T15:47:00+00:00,EFFORTLESS_DECLINE_3min_OBSERVATIONAL,10851.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
2026-08-11T16:03:00+00:00,2026-08-11T16:02:00+00:00,EFFORTLESS_ADVANCE_3min_OBSERVATIONAL,10853.6,,post_close,SIGNATURE_MOMENT,,,narrate,,,,,,,
