time,open,high,low,close,volume,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2025-08-19 12:30:00+00:00,23778.6,23782.6,23766.6,23767.9,1843,2.2000000000007276,True,2025-08-19 13:30:00,13.5,2025-08-19,False,False
2025-08-19 12:45:00+00:00,23768.0,23768.0,23739.4,23743.8,2563,2.2000000000007276,True,2025-08-19 13:45:00,13.75,2025-08-19,False,False
2025-08-19 13:00:00+00:00,23744.0,23752.4,23735.8,23739.8,2362,2.2000000000007276,True,2025-08-19 14:00:00,14.0,2025-08-19,False,False
2025-08-19 13:15:00+00:00,23740.0,23762.5,23740.0,23761.9,2554,2.2000000000007276,True,2025-08-19 14:15:00,14.25,2025-08-19,False,False
2025-08-19 13:30:00+00:00,23762.4,23770.4,23660.0,23682.8,28027,1.7999999999992724,True,2025-08-19 14:30:00,14.5,2025-08-19,True,False
2025-08-19 13:45:00+00:00,23683.0,23699.9,23640.3,23678.5,21235,1.8000000000029104,True,2025-08-19 14:45:00,14.75,2025-08-19,True,False
2025-08-19 14:00:00+00:00,23677.8,23728.0,23672.6,23707.3,17912,1.7999999999992724,True,2025-08-19 15:00:00,15.0,2025-08-19,True,False
2025-08-19 14:15:00+00:00,23707.5,23711.3,23623.1,23627.3,15901,1.7999999999992724,True,2025-08-19 15:15:00,15.25,2025-08-19,True,False
2025-08-19 14:30:00+00:00,23627.0,23659.3,23562.4,23583.4,19617,1.7999999999992724,True,2025-08-19 15:30:00,15.5,2025-08-19,True,False
2025-08-19 14:45:00+00:00,23583.6,23600.1,23540.1,23540.8,16994,1.7999999999992724,True,2025-08-19 15:45:00,15.75,2025-08-19,True,False
2025-08-19 15:00:00+00:00,23541.0,23564.5,23514.5,23562.5,16532,1.8000000000029104,True,2025-08-19 16:00:00,16.0,2025-08-19,True,False
2025-08-19 15:15:00+00:00,23562.3,23586.4,23551.0,23579.5,11257,1.8000000000029104,True,2025-08-19 16:15:00,16.25,2025-08-19,True,False
2025-08-19 15:30:00+00:00,23579.9,23589.5,23560.0,23578.3,10001,1.7999999999992724,True,2025-08-19 16:30:00,16.5,2025-08-19,True,False
2025-08-19 15:45:00+00:00,23578.1,23587.3,23552.1,23558.5,9555,1.8000000000029104,True,2025-08-19 16:45:00,16.75,2025-08-19,True,False
2025-08-19 16:00:00+00:00,23558.8,23577.6,23516.0,23522.6,9660,1.7999999999992724,True,2025-08-19 17:00:00,17.0,2025-08-19,True,False
2025-08-19 16:15:00+00:00,23522.9,23555.5,23522.9,23533.5,8387,1.8000000000029104,True,2025-08-19 17:15:00,17.25,2025-08-19,True,False
2025-08-19 16:30:00+00:00,23533.6,23540.1,23484.3,23496.0,11019,1.8000000000029104,True,2025-08-19 17:30:00,17.5,2025-08-19,True,False
2025-08-19 16:45:00+00:00,23495.8,23510.9,23472.6,23482.5,11983,1.8000000000029104,True,2025-08-19 17:45:00,17.75,2025-08-19,True,False
2025-08-19 17:00:00+00:00,23482.3,23489.8,23450.4,23474.8,12045,1.7999999999992724,True,2025-08-19 18:00:00,18.0,2025-08-19,True,False
2025-08-19 17:15:00+00:00,23474.5,23490.6,23445.5,23486.0,8471,1.8000000000029104,True,2025-08-19 18:15:00,18.25,2025-08-19,True,False
2025-08-19 17:30:00+00:00,23485.8,23511.0,23483.1,23502.5,5874,1.8000000000029104,True,2025-08-19 18:30:00,18.5,2025-08-19,True,False
2025-08-19 17:45:00+00:00,23502.9,23515.8,23488.1,23506.3,6191,1.7999999999992724,True,2025-08-19 18:45:00,18.75,2025-08-19,True,False
2025-08-19 18:00:00+00:00,23506.5,23507.9,23461.6,23477.3,8667,1.7999999999992724,True,2025-08-19 19:00:00,19.0,2025-08-19,True,False
2025-08-19 18:15:00+00:00,23477.5,23484.0,23465.9,23473.8,6132,1.7999999999992724,True,2025-08-19 19:15:00,19.25,2025-08-19,True,False
2025-08-19 18:30:00+00:00,23474.0,23479.3,23447.8,23459.0,6479,1.8000000000029104,True,2025-08-19 19:30:00,19.5,2025-08-19,True,False
2025-08-19 18:45:00+00:00,23459.3,23471.1,23444.4,23462.3,5788,1.7999999999992724,True,2025-08-19 19:45:00,19.75,2025-08-19,True,False
2025-08-19 19:00:00+00:00,23462.0,23462.3,23426.1,23437.5,7808,1.8000000000029104,True,2025-08-19 20:00:00,20.0,2025-08-19,True,False
2025-08-19 19:15:00+00:00,23437.8,23462.8,23428.4,23459.1,6371,1.7999999999992724,True,2025-08-19 20:15:00,20.25,2025-08-19,True,False
