time,open,high,low,close,volume,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2024-08-04 22:00:00+00:00,39500.5,39587.0,39467.5,39543.0,3959,4.0,True,2024-08-04 23:00:00,23.0,2024-08-04,False,False
2024-08-04 23:00:00+00:00,39543.5,39558.0,39426.5,39484.5,4990,4.0,True,2024-08-05 00:00:00,0.0,2024-08-05,False,False
2024-08-05 00:00:00+00:00,39485.5,39491.5,39302.5,39376.5,10042,4.0,True,2024-08-05 01:00:00,1.0,2024-08-05,False,False
2024-08-05 01:00:00+00:00,39376.0,39455.5,39318.0,39443.5,7181,4.0,True,2024-08-05 02:00:00,2.0,2024-08-05,False,False
2024-08-05 02:00:00+00:00,39445.5,39525.0,39395.0,39467.5,4683,4.0,True,2024-08-05 03:00:00,3.0,2024-08-05,False,False
2024-08-05 03:00:00+00:00,39467.0,39492.0,39435.0,39438.5,3565,4.0,True,2024-08-05 04:00:00,4.0,2024-08-05,False,False
2024-08-05 04:00:00+00:00,39438.0,39460.0,39392.0,39399.5,4685,4.0,True,2024-08-05 05:00:00,5.0,2024-08-05,False,False
2024-08-05 05:00:00+00:00,39400.0,39490.5,39212.5,39264.0,14631,4.0,True,2024-08-05 06:00:00,6.0,2024-08-05,False,False
2024-08-05 06:00:00+00:00,39263.5,39355.5,39121.5,39191.0,13606,2.5,True,2024-08-05 07:00:00,7.0,2024-08-05,False,False
2024-08-05 07:00:00+00:00,39190.5,39245.0,39020.0,39103.5,17929,2.5,True,2024-08-05 08:00:00,8.0,2024-08-05,False,False
2024-08-05 08:00:00+00:00,39106.5,39242.0,39067.0,39112.5,13700,2.5,True,2024-08-05 09:00:00,9.0,2024-08-05,False,False
2024-08-05 09:00:00+00:00,39113.5,39159.5,39046.0,39118.0,8675,2.5,True,2024-08-05 10:00:00,10.0,2024-08-05,False,False
2024-08-05 10:00:00+00:00,39117.5,39124.5,38892.5,38956.0,9282,2.5,True,2024-08-05 11:00:00,11.0,2024-08-05,False,False
2024-08-05 11:00:00+00:00,38956.5,39001.5,38802.0,38818.5,9526,2.5,True,2024-08-05 12:00:00,12.0,2024-08-05,False,False
2024-08-05 12:00:00+00:00,38819.0,38848.0,38390.5,38499.0,20154,2.5,True,2024-08-05 13:00:00,13.0,2024-08-05,False,False
