time,open,high,low,close,volume,n_bars,cash_frac,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2024-08-19 13:00:00+00:00,19622.1,19699.5,19529.4,19692.8,137993,4,0.75,0.8999999999996362,True,2024-08-19 14:00:00,14.0,2024-08-19,False,False
2024-08-19 17:00:00+00:00,19692.5,19871.5,19674.8,19852.9,58471,4,0.75,1.049999999998363,True,2024-08-19 18:00:00,18.0,2024-08-19,True,False
2024-08-19 22:00:00+00:00,19859.4,19879.5,19857.9,19866.0,8336,3,0.0,1.5,True,2024-08-19 23:00:00,23.0,2024-08-19,False,False
2024-08-20 01:00:00+00:00,19865.6,19913.9,19845.5,19882.8,15436,4,0.0,1.5,True,2024-08-20 02:00:00,2.0,2024-08-20,False,False
2024-08-20 05:00:00+00:00,19883.0,19930.6,19849.9,19875.4,20066,4,0.0,1.425000000000182,True,2024-08-20 06:00:00,6.0,2024-08-20,False,False
2024-08-20 09:00:00+00:00,19875.3,19900.8,19842.1,19847.9,18998,4,0.0,1.3999999999987267,True,2024-08-20 10:00:00,10.0,2024-08-20,False,False
2024-08-20 13:00:00+00:00,19848.4,19924.9,19743.0,19778.0,168228,4,0.75,0.9000000000005457,True,2024-08-20 14:00:00,14.0,2024-08-20,False,False
2024-08-20 17:00:00+00:00,19778.3,19867.5,19748.4,19804.8,77764,4,0.75,1.050000000000182,True,2024-08-20 18:00:00,18.0,2024-08-20,True,False
2024-08-20 22:00:00+00:00,19799.9,19828.8,19786.3,19825.8,10286,3,0.0,1.5,True,2024-08-20 23:00:00,23.0,2024-08-20,False,False
2024-08-21 01:00:00+00:00,19825.6,19848.6,19807.8,19848.4,13467,4,0.0,1.5,True,2024-08-21 02:00:00,2.0,2024-08-21,False,False
2024-08-21 05:00:00+00:00,19848.5,19855.3,19794.8,19802.1,18560,4,0.0,1.4249999999992724,True,2024-08-21 06:00:00,6.0,2024-08-21,False,False
2024-08-21 09:00:00+00:00,19802.3,19863.3,19790.6,19839.0,19563,4,0.0,1.3999999999996362,True,2024-08-21 10:00:00,10.0,2024-08-21,False,False
2024-08-21 13:00:00+00:00,19839.1,19981.8,19771.8,19871.0,188533,4,0.75,0.9000000000014552,True,2024-08-21 14:00:00,14.0,2024-08-21,False,False
2024-08-21 17:00:00+00:00,19870.8,19952.6,19832.8,19919.4,98371,4,0.75,1.0499999999992724,True,2024-08-21 18:00:00,18.0,2024-08-21,True,False
2024-08-21 22:00:00+00:00,19919.8,19944.0,19913.0,19929.8,8555,3,0.0,1.5,True,2024-08-21 23:00:00,23.0,2024-08-21,False,False
2024-08-22 01:00:00+00:00,19929.6,19934.6,19866.4,19900.5,14417,4,0.0,1.5,True,2024-08-22 02:00:00,2.0,2024-08-22,False,False
2024-08-22 05:00:00+00:00,19900.8,19929.8,19887.6,19917.5,16028,4,0.0,1.425000000000182,True,2024-08-22 06:00:00,6.0,2024-08-22,False,False
2024-08-22 09:00:00+00:00,19918.0,19994.1,19913.0,19984.3,21198,4,0.0,1.3999999999996362,True,2024-08-22 10:00:00,10.0,2024-08-22,False,False
2024-08-22 13:00:00+00:00,19984.5,20025.1,19664.1,19707.3,234271,4,0.75,0.9000000000005457,True,2024-08-22 14:00:00,14.0,2024-08-22,False,False
2024-08-22 17:00:00+00:00,19707.4,19738.5,19542.3,19611.6,149672,4,0.75,1.050000000000182,True,2024-08-22 18:00:00,18.0,2024-08-22,True,False
2024-08-22 22:00:00+00:00,19614.5,19658.6,19612.3,19636.6,9960,3,0.0,1.5,True,2024-08-22 23:00:00,23.0,2024-08-22,False,False
2024-08-23 01:00:00+00:00,19636.9,19690.9,19635.0,19678.4,14067,4,0.0,1.5,True,2024-08-23 02:00:00,2.0,2024-08-23,False,False
2024-08-23 05:00:00+00:00,19678.6,19713.1,19671.9,19713.0,16621,4,0.0,1.4250000000010914,True,2024-08-23 06:00:00,6.0,2024-08-23,False,False
2024-08-23 09:00:00+00:00,19712.9,19760.0,19686.1,19757.4,18422,4,0.0,1.3999999999978172,True,2024-08-23 10:00:00,10.0,2024-08-23,False,False
2024-08-23 13:00:00+00:00,19757.0,19903.5,19591.9,19680.5,312970,4,0.75,0.8999999999996362,True,2024-08-23 14:00:00,14.0,2024-08-23,False,False
2024-08-23 17:00:00+00:00,19680.8,19811.0,19666.0,19793.4,104143,4,0.75,1.0500000000010914,True,2024-08-23 18:00:00,18.0,2024-08-23,True,False
2024-08-25 22:00:00+00:00,19789.6,19830.8,19716.4,19806.1,15529,3,0.0,1.5,True,2024-08-25 23:00:00,23.0,2024-08-25,False,False
2024-08-26 01:00:00+00:00,19806.5,19831.8,19754.4,19776.5,15433,4,0.0,1.5,True,2024-08-26 02:00:00,2.0,2024-08-26,False,False
2024-08-26 05:00:00+00:00,19776.4,19845.8,19763.8,19842.9,18588,4,0.0,1.4249999999992724,True,2024-08-26 06:00:00,6.0,2024-08-26,False,False
2024-08-26 09:00:00+00:00,19843.0,19844.3,19744.9,19774.5,22052,4,0.0,1.4000000000005457,True,2024-08-26 10:00:00,10.0,2024-08-26,False,False
2024-08-26 13:00:00+00:00,19774.3,19801.5,19506.1,19620.3,205775,4,0.75,0.8999999999996362,True,2024-08-26 14:00:00,14.0,2024-08-26,False,False
