time,open,high,low,close,volume,n_bars,cash_frac,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2025-01-22 08:00:00+00:00,21155.6,21309.1,21147.6,21289.6,13534,4,1.0,0.8999999999978172,True,2025-01-22 08:00:00,8.0,2025-01-22,True,False
2025-01-22 12:00:00+00:00,21290.6,21336.1,21216.1,21221.6,13886,4,1.0,0.8999999999978172,True,2025-01-22 12:00:00,12.0,2025-01-22,True,False
2025-01-22 16:00:00+00:00,21222.1,21277.6,21213.6,21254.1,9046,4,0.25,2.0,True,2025-01-22 16:00:00,16.0,2025-01-22,True,False
2025-01-22 20:00:00+00:00,21254.6,21261.1,21231.5,21237.4,3631,3,0.0,4.666666666666667,True,2025-01-22 20:00:00,20.0,2025-01-22,False,False
2025-01-23 00:00:00+00:00,21236.7,21262.2,21222.7,21250.7,1102,4,0.0,6.0,True,2025-01-23 00:00:00,0.0,2025-01-23,False,False
2025-01-23 04:00:00+00:00,21252.0,21295.2,21243.2,21282.2,1845,4,0.0,5.0,True,2025-01-23 04:00:00,4.0,2025-01-23,False,False
2025-01-23 08:00:00+00:00,21282.2,21322.7,21252.7,21302.2,9231,4,1.0,0.9000000000014552,True,2025-01-23 08:00:00,8.0,2025-01-23,True,False
2025-01-23 12:00:00+00:00,21302.7,21362.2,21294.2,21357.2,8027,4,1.0,0.9000000000014552,True,2025-01-23 12:00:00,12.0,2025-01-23,True,False
2025-01-23 16:00:00+00:00,21356.2,21467.7,21330.7,21456.2,7277,4,0.25,2.0,True,2025-01-23 16:00:00,16.0,2025-01-23,True,False
2025-01-23 20:00:00+00:00,21455.2,21496.7,21446.2,21481.3,2525,3,0.0,4.666666666666667,True,2025-01-23 20:00:00,20.0,2025-01-23,False,False
2025-01-24 00:00:00+00:00,21482.0,21529.1,21471.8,21506.1,1590,4,0.0,6.0,True,2025-01-24 00:00:00,0.0,2025-01-24,False,False
2025-01-24 04:00:00+00:00,21505.6,21524.6,21466.1,21471.1,2356,4,0.0,5.0,True,2025-01-24 04:00:00,4.0,2025-01-24,False,False
2025-01-24 08:00:00+00:00,21471.1,21520.1,21451.1,21476.1,9892,4,1.0,0.8999999999978172,True,2025-01-24 08:00:00,8.0,2025-01-24,True,False
2025-01-24 12:00:00+00:00,21475.1,21482.1,21349.2,21367.7,8998,4,1.0,0.9000000000014552,True,2025-01-24 12:00:00,12.0,2025-01-24,True,False
2025-01-24 16:00:00+00:00,21367.2,21409.7,21357.7,21374.7,6665,4,0.25,2.0,True,2025-01-24 16:00:00,16.0,2025-01-24,True,False
2025-01-24 20:00:00+00:00,21374.2,21382.7,21353.7,21369.7,1286,1,0.0,2.0,True,2025-01-24 20:00:00,20.0,2025-01-24,False,False
2025-01-26 23:00:00+00:00,21285.5,21313.0,21285.5,21310.4,1855,1,0.0,6.0,True,2025-01-26 23:00:00,23.0,2025-01-26,False,False
2025-01-27 00:00:00+00:00,21309.7,21335.4,21248.9,21312.9,2824,4,0.0,6.0,True,2025-01-27 00:00:00,0.0,2025-01-27,False,False
