time,open,high,low,close,volume,n_bars,cash_frac,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2024-08-04 22:00:00+00:00,8161.1,8194.9,8153.1,8181.9,2788,1,0.0,5.0,True,2024-08-04 23:00:00,23.0,2024-08-04,False,False
2024-08-04 23:00:00+00:00,8182.1,8195.8,8135.1,8167.0,26128,4,0.0,5.0,True,2024-08-05 00:00:00,0.0,2024-08-05,False,False
2024-08-05 03:00:00+00:00,8167.0,8173.7,8007.0,8029.5,18220,4,0.0,4.0,True,2024-08-05 04:00:00,4.0,2024-08-05,False,False
2024-08-05 07:00:00+00:00,8027.8,8041.3,7966.2,7980.0,34619,4,1.0,0.6000000000003638,True,2024-08-05 08:00:00,8.0,2024-08-05,True,False
2024-08-05 11:00:00+00:00,7979.5,8009.3,7913.7,7985.5,36434,4,1.0,0.6000000000001364,True,2024-08-05 12:00:00,12.0,2024-08-05,True,False
2024-08-05 15:00:00+00:00,7985.2,8056.7,7973.7,8011.8,24042,4,0.25,1.0,True,2024-08-05 16:00:00,16.0,2024-08-05,True,False
2024-08-05 19:00:00+00:00,8012.8,8069.0,7997.7,8048.0,8934,3,0.0,3.6666666666666665,True,2024-08-05 20:00:00,20.0,2024-08-05,False,False
2024-08-05 23:00:00+00:00,8047.2,8089.5,8038.5,8054.9,19991,4,0.0,5.0,True,2024-08-06 00:00:00,0.0,2024-08-06,False,False
2024-08-06 03:00:00+00:00,8054.9,8119.6,8053.0,8062.3,12855,4,0.0,4.0,True,2024-08-06 04:00:00,4.0,2024-08-06,False,False
2024-08-06 07:00:00+00:00,8061.8,8061.8,7967.2,8014.3,27637,4,1.0,0.599999999999909,True,2024-08-06 08:00:00,8.0,2024-08-06,True,False
2024-08-06 11:00:00+00:00,8015.0,8052.0,7948.9,8042.5,30210,4,1.0,0.6000000000001364,True,2024-08-06 12:00:00,12.0,2024-08-06,True,False
2024-08-06 15:00:00+00:00,8042.3,8091.5,8016.1,8082.7,18214,4,0.25,1.0,True,2024-08-06 16:00:00,16.0,2024-08-06,True,False
2024-08-06 19:00:00+00:00,8082.5,8090.7,8031.6,8052.2,10295,3,0.0,3.6666666666666665,True,2024-08-06 20:00:00,20.0,2024-08-06,False,False
2024-08-06 23:00:00+00:00,8052.4,8123.6,8036.7,8109.0,18127,4,0.0,5.0,True,2024-08-07 00:00:00,0.0,2024-08-07,False,False
2024-08-07 03:00:00+00:00,8109.0,8131.5,8079.9,8083.6,11201,4,0.0,4.0,True,2024-08-07 04:00:00,4.0,2024-08-07,False,False
2024-08-07 07:00:00+00:00,8086.8,8113.5,8058.4,8112.0,20140,4,1.0,0.6000000000003638,True,2024-08-07 08:00:00,8.0,2024-08-07,True,False
2024-08-07 11:00:00+00:00,8111.5,8177.4,8104.3,8166.0,19679,4,1.0,0.599999999999909,True,2024-08-07 12:00:00,12.0,2024-08-07,True,False
2024-08-07 15:00:00+00:00,8166.2,8171.2,8092.1,8107.0,17407,4,0.25,1.0,True,2024-08-07 16:00:00,16.0,2024-08-07,True,False
2024-08-07 19:00:00+00:00,8107.2,8123.7,8067.5,8084.2,8542,3,0.0,3.6666666666666665,True,2024-08-07 20:00:00,20.0,2024-08-07,False,False
2024-08-07 23:00:00+00:00,8083.8,8112.0,8045.1,8111.9,17988,4,0.0,5.0,True,2024-08-08 00:00:00,0.0,2024-08-08,False,False
2024-08-08 03:00:00+00:00,8112.0,8133.0,8088.8,8114.8,11042,4,0.0,4.0,True,2024-08-08 04:00:00,4.0,2024-08-08,False,False
2024-08-08 07:00:00+00:00,8116.0,8117.8,8062.5,8077.7,18084,4,1.0,0.599999999999909,True,2024-08-08 08:00:00,8.0,2024-08-08,True,False
2024-08-08 11:00:00+00:00,8077.9,8155.3,8065.5,8154.5,22466,4,1.0,0.599999999999909,True,2024-08-08 12:00:00,12.0,2024-08-08,True,False
2024-08-08 15:00:00+00:00,8154.7,8170.1,8130.3,8167.4,11793,4,0.25,1.0,True,2024-08-08 16:00:00,16.0,2024-08-08,True,False
2024-08-08 19:00:00+00:00,8167.2,8177.0,8152.8,8164.2,6472,3,0.0,3.6666666666666665,True,2024-08-08 20:00:00,20.0,2024-08-08,False,False
2024-08-08 23:00:00+00:00,8164.4,8177.7,8134.6,8173.0,15842,4,0.0,5.0,True,2024-08-09 00:00:00,0.0,2024-08-09,False,False
2024-08-09 03:00:00+00:00,8173.0,8173.0,8140.6,8153.3,8294,4,0.0,4.0,True,2024-08-09 04:00:00,4.0,2024-08-09,False,False
2024-08-09 07:00:00+00:00,8156.1,8204.6,8143.4,8180.3,12199,4,1.0,0.599999999999909,True,2024-08-09 08:00:00,8.0,2024-08-09,True,False
2024-08-09 11:00:00+00:00,8180.6,8187.9,8143.3,8173.0,16856,4,1.0,0.599999999999909,True,2024-08-09 12:00:00,12.0,2024-08-09,True,False
2024-08-09 15:00:00+00:00,8173.2,8201.8,8156.2,8187.9,12332,4,0.25,1.0,True,2024-08-09 16:00:00,16.0,2024-08-09,True,False
2024-08-09 19:00:00+00:00,8188.2,8200.3,8185.7,8190.9,2931,1,0.0,1.0,True,2024-08-09 20:00:00,20.0,2024-08-09,False,False
2024-08-11 22:00:00+00:00,8194.2,8198.4,8164.0,8194.0,2360,1,0.0,5.0,True,2024-08-11 23:00:00,23.0,2024-08-11,False,False
2024-08-11 23:00:00+00:00,8193.8,8212.0,8187.7,8210.5,8980,4,0.0,4.999999999999773,True,2024-08-12 00:00:00,0.0,2024-08-12,False,False
2024-08-12 03:00:00+00:00,8210.5,8211.4,8189.9,8204.7,4709,4,0.0,4.0,True,2024-08-12 04:00:00,4.0,2024-08-12,False,False
2024-08-12 07:00:00+00:00,8203.9,8224.4,8184.0,8208.7,7953,4,1.0,0.6000000000003638,True,2024-08-12 08:00:00,8.0,2024-08-12,True,False
2024-08-12 11:00:00+00:00,8208.2,8224.1,8191.4,8222.1,10014,4,1.0,0.599999999999909,True,2024-08-12 12:00:00,12.0,2024-08-12,True,False
2024-08-12 15:00:00+00:00,8221.9,8232.4,8204.0,8218.3,10603,4,0.25,1.0,True,2024-08-12 16:00:00,16.0,2024-08-12,True,False
