time,open,high,low,close,volume,spread,vol_ok,lwall,ltime,ldate,in_cash,extreme
2024-08-04 22:00:00+00:00,5300.5,5314.75,5290.63,5306.25,7484,0.4499999999998181,True,2024-08-04 23:00:00,23.0,2024-08-04,False,False
2024-08-04 23:00:00+00:00,5306.38,5307.5,5282.13,5293.13,8721,0.4499999999998181,True,2024-08-05 00:00:00,0.0,2024-08-05,False,False
2024-08-05 00:00:00+00:00,5293.38,5293.88,5267.75,5273.25,15062,0.4499999999998181,True,2024-08-05 01:00:00,1.0,2024-08-05,False,False
2024-08-05 01:00:00+00:00,5273.13,5275.63,5256.38,5273.13,14286,0.4499999999998181,True,2024-08-05 02:00:00,2.0,2024-08-05,False,False
2024-08-05 02:00:00+00:00,5273.25,5283.88,5264.88,5272.0,8456,0.4499999999998181,True,2024-08-05 03:00:00,3.0,2024-08-05,False,False
2024-08-05 03:00:00+00:00,5272.13,5276.63,5260.88,5261.13,5775,0.4499999999998181,True,2024-08-05 04:00:00,4.0,2024-08-05,False,False
2024-08-05 04:00:00+00:00,5260.88,5264.13,5250.38,5250.38,8026,0.4499999999998181,True,2024-08-05 05:00:00,5.0,2024-08-05,False,False
2024-08-05 05:00:00+00:00,5250.5,5252.75,5174.5,5190.88,20908,0.4500000000007276,True,2024-08-05 06:00:00,6.0,2024-08-05,False,False
2024-08-05 06:00:00+00:00,5190.75,5209.88,5170.13,5197.0,12837,0.3999999999996362,True,2024-08-05 07:00:00,7.0,2024-08-05,False,False
2024-08-05 07:00:00+00:00,5196.63,5228.38,5186.88,5225.25,19482,0.3999999999996362,True,2024-08-05 08:00:00,8.0,2024-08-05,False,False
2024-08-05 08:00:00+00:00,5225.5,5247.38,5208.63,5213.38,19274,0.3999999999996362,True,2024-08-05 09:00:00,9.0,2024-08-05,False,False
2024-08-05 09:00:00+00:00,5213.75,5224.0,5188.13,5213.88,8672,0.3999999999996362,True,2024-08-05 10:00:00,10.0,2024-08-05,False,False
2024-08-05 10:00:00+00:00,5213.75,5215.25,5174.38,5196.63,16166,0.3999999999996362,True,2024-08-05 11:00:00,11.0,2024-08-05,False,False
2024-08-05 11:00:00+00:00,5196.5,5204.63,5155.38,5164.38,21646,0.3999999999996362,True,2024-08-05 12:00:00,12.0,2024-08-05,False,False
2024-08-05 12:00:00+00:00,5164.63,5176.38,5089.88,5121.13,39701,0.3999999999996362,True,2024-08-05 13:00:00,13.0,2024-08-05,False,False
2024-08-05 13:00:00+00:00,5120.88,5194.63,5115.75,5165.63,76676,0.3000000000001819,True,2024-08-05 14:00:00,14.0,2024-08-05,False,False
2024-08-05 14:00:00+00:00,5166.5,5223.88,5159.63,5179.13,102860,0.3000000000001819,True,2024-08-05 15:00:00,15.0,2024-08-05,True,False
2024-08-05 15:00:00+00:00,5178.76,5234.61,5168.36,5219.2,67923,0.3000000000001819,True,2024-08-05 16:00:00,16.0,2024-08-05,True,False
2024-08-05 16:00:00+00:00,5219.08,5250.97,5199.88,5204.44,43412,0.3000000000001819,True,2024-08-05 17:00:00,17.0,2024-08-05,True,False
2024-08-05 17:00:00+00:00,5204.56,5223.67,5198.02,5206.05,40464,0.3000000000001819,True,2024-08-05 18:00:00,18.0,2024-08-05,True,False
2024-08-05 18:00:00+00:00,5206.3,5209.0,5171.26,5172.28,47152,0.3000000000001819,True,2024-08-05 19:00:00,19.0,2024-08-05,True,False
2024-08-05 19:00:00+00:00,5172.53,5193.37,5164.2,5190.15,47639,0.3000000000001819,True,2024-08-05 20:00:00,20.0,2024-08-05,True,False
2024-08-05 20:00:00+00:00,5189.9,5221.62,5184.94,5218.51,12618,0.4499999999998181,True,2024-08-05 21:00:00,21.0,2024-08-05,False,False
2024-08-05 22:00:00+00:00,5221.04,5244.89,5221.04,5232.89,5881,0.4499999999998181,True,2024-08-05 23:00:00,23.0,2024-08-05,False,False
2024-08-05 23:00:00+00:00,5232.39,5244.9,5228.02,5244.87,4542,0.4500000000007276,True,2024-08-06 00:00:00,0.0,2024-08-06,False,False
2024-08-06 00:00:00+00:00,5245.24,5257.39,5228.81,5257.15,6981,0.4499999999998181,True,2024-08-06 01:00:00,1.0,2024-08-06,False,False
2024-08-06 01:00:00+00:00,5256.9,5276.3,5247.25,5262.63,7218,0.4499999999998181,True,2024-08-06 02:00:00,2.0,2024-08-06,False,False
2024-08-06 02:00:00+00:00,5262.39,5264.5,5250.8,5257.46,4622,0.4499999999998181,True,2024-08-06 03:00:00,3.0,2024-08-06,False,False
2024-08-06 03:00:00+00:00,5257.34,5273.48,5256.84,5267.93,3433,0.4499999999998181,True,2024-08-06 04:00:00,4.0,2024-08-06,False,False
2024-08-06 04:00:00+00:00,5268.05,5271.53,5257.62,5260.97,4092,0.4499999999998181,True,2024-08-06 05:00:00,5.0,2024-08-06,False,False
2024-08-06 05:00:00+00:00,5260.84,5270.41,5241.06,5263.12,9175,0.4500000000007276,True,2024-08-06 06:00:00,6.0,2024-08-06,False,False
2024-08-06 06:00:00+00:00,5262.99,5267.32,5239.44,5244.99,7554,0.3999999999996362,True,2024-08-06 07:00:00,7.0,2024-08-06,False,False
2024-08-06 07:00:00+00:00,5244.87,5254.59,5232.9,5239.02,13173,0.4000000000005457,True,2024-08-06 08:00:00,8.0,2024-08-06,False,False
2024-08-06 08:00:00+00:00,5238.9,5243.0,5218.95,5228.13,7517,0.3999999999996362,True,2024-08-06 09:00:00,9.0,2024-08-06,False,False
2024-08-06 09:00:00+00:00,5228.38,5228.38,5199.52,5210.88,7911,0.3999999999996362,True,2024-08-06 10:00:00,10.0,2024-08-06,False,False
2024-08-06 10:00:00+00:00,5211.0,5237.57,5204.65,5232.86,7062,0.4000000000005457,True,2024-08-06 11:00:00,11.0,2024-08-06,False,False
2024-08-06 11:00:00+00:00,5233.23,5247.26,5219.75,5230.3,6657,0.3999999999996362,True,2024-08-06 12:00:00,12.0,2024-08-06,False,False
2024-08-06 12:00:00+00:00,5230.54,5231.86,5205.67,5210.02,13652,0.4000000000005457,True,2024-08-06 13:00:00,13.0,2024-08-06,False,False
2024-08-06 13:00:00+00:00,5209.77,5239.53,5193.72,5233.85,49205,0.3000000000001819,True,2024-08-06 14:00:00,14.0,2024-08-06,False,False
2024-08-06 14:00:00+00:00,5233.98,5279.89,5226.67,5268.87,64475,0.3000000000001819,True,2024-08-06 15:00:00,15.0,2024-08-06,True,False
2024-08-06 15:00:00+00:00,5268.99,5275.18,5239.0,5273.95,50913,0.3000000000001819,True,2024-08-06 16:00:00,16.0,2024-08-06,True,False
2024-08-06 16:00:00+00:00,5274.19,5295.82,5270.22,5291.48,28925,0.3000000000001819,True,2024-08-06 17:00:00,17.0,2024-08-06,True,False
2024-08-06 17:00:00+00:00,5291.35,5299.62,5286.0,5294.45,24482,0.3000000000001819,True,2024-08-06 18:00:00,18.0,2024-08-06,True,False
2024-08-06 18:00:00+00:00,5294.33,5313.23,5284.26,5290.19,18226,0.3000000000001819,True,2024-08-06 19:00:00,19.0,2024-08-06,True,False
2024-08-06 19:00:00+00:00,5290.07,5291.93,5235.04,5237.39,49168,0.3000000000001819,True,2024-08-06 20:00:00,20.0,2024-08-06,True,False
2024-08-06 20:00:00+00:00,5237.27,5251.39,5210.75,5221.2,14853,0.4500000000007276,True,2024-08-06 21:00:00,21.0,2024-08-06,False,False
2024-08-06 22:00:00+00:00,5213.81,5234.73,5209.22,5222.85,4873,0.4499999999998181,True,2024-08-06 23:00:00,23.0,2024-08-06,False,False
