timestamp_close_iso,timestamp_open_iso,marker_type,price_level,direction,segment,outcome,gate_branch,strength_trajectory,variant,entry,stop,exit,location_ref,location_level,dist_pts,dist_signal_atr
2026-07-24T00:27:00+00:00,2026-07-24T00:26:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10614.6,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10609.3,5.3,0.64
2026-07-24T02:51:00+00:00,2026-07-24T02:50:00+00:00,SPRING_1min_OBSERVATIONAL,10593.9,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10593.9,0.0,0.0
2026-07-24T03:04:00+00:00,2026-07-24T03:03:00+00:00,SPRING_1min_OBSERVATIONAL,10591.2,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_low,10591.1,0.1,0.01
2026-07-24T03:39:00+00:00,2026-07-24T03:38:00+00:00,SPRING_1min_OBSERVATIONAL,10599.6,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10601.9,-2.3,-0.22
2026-07-24T17:25:00+00:00,2026-07-24T17:24:00+00:00,SPRING_1min_OBSERVATIONAL,10737.6,LONG,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10735.3,2.3,0.15
2026-07-24T18:37:00+00:00,2026-07-24T18:36:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10722.6,SHORT,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10718.6,4.0,0.32
2026-07-24T19:20:00+00:00,2026-07-24T19:19:00+00:00,SPRING_1min_OBSERVATIONAL,10714.6,LONG,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10718.6,-4.0,-0.36
2026-07-24T19:40:00+00:00,2026-07-24T19:39:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10725.6,SHORT,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10718.6,7.0,0.66
2026-07-26T22:16:00+00:00,2026-07-26T22:15:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10778.1,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_high,10781.3,-3.2,-0.23
2026-07-26T22:18:00+00:00,2026-07-26T22:17:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10780.0,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,session_high,10781.3,-1.3,-0.09
2026-07-27T00:28:00+00:00,2026-07-27T00:27:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10748.2,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10748.3,-0.1,-0.01
2026-07-27T00:36:00+00:00,2026-07-27T00:35:00+00:00,SPRING_1min_OBSERVATIONAL,10745.9,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10745.1,0.8,0.05
2026-07-27T01:09:00+00:00,2026-07-27T01:08:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10746.0,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10745.1,0.9,0.06
2026-07-27T01:35:00+00:00,2026-07-27T01:34:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10743.9,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10745.1,-1.2,-0.08
2026-07-27T01:42:00+00:00,2026-07-27T01:41:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10750.1,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10748.3,1.8,0.12
2026-07-27T01:52:00+00:00,2026-07-27T01:51:00+00:00,SPRING_1min_OBSERVATIONAL,10740.9,LONG,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10745.1,-4.2,-0.35
2026-07-27T03:03:00+00:00,2026-07-27T03:02:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10758.7,SHORT,overnight_asia,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,prior_session_high,10748.3,10.4,0.81
2026-07-27T12:52:00+00:00,2026-07-27T12:51:00+00:00,SPRING_1min_OBSERVATIONAL,10771.8,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10771.8,0.0,0.0
2026-07-27T14:36:00+00:00,2026-07-27T14:35:00+00:00,SPRING_1min_OBSERVATIONAL,10798.3,LONG,cash,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10792.3,6.0,0.37
2026-07-27T16:27:00+00:00,2026-07-27T16:26:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10790.1,SHORT,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10792.3,-2.2,-0.12
2026-07-27T16:33:00+00:00,2026-07-27T16:32:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10791.6,SHORT,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10792.3,-0.7,-0.04
2026-07-27T16:37:00+00:00,2026-07-27T16:36:00+00:00,SPRING_1min_OBSERVATIONAL,10787.6,LONG,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10792.3,-4.7,-0.24
2026-07-27T16:45:00+00:00,2026-07-27T16:44:00+00:00,SPRING_1min_OBSERVATIONAL,10779.6,LONG,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10771.6,8.0,0.41
2026-07-27T17:55:00+00:00,2026-07-27T17:54:00+00:00,UPTHRUST_1min_OBSERVATIONAL,10770.8,SHORT,post_close,SIGNATURE_MOMENT,,,uk100fut_extended_observational,,,,signal_swing_level,10771.6,-0.8,-0.05
