time,open,high,low,close,volume
2015-11-21 00:00:00+00:00,11100.5,11100.5,11100.5,11100.5,0
2015-11-22 00:00:00+00:00,11100.5,11100.5,11100.5,11100.5,0
2015-11-23 00:00:00+00:00,11100.5,11133.8,11026.5,11064.3,0
2015-11-24 00:00:00+00:00,11064.3,11082.0,10869.8,10969.0,0
2015-11-25 00:00:00+00:00,10969.0,11188.3,10920.8,11152.5,0
2015-11-26 00:00:00+00:00,11152.5,11368.8,11152.5,11307.0,0
2015-11-27 00:00:00+00:00,11307.0,11355.3,11243.5,11298.8,0
2015-11-28 00:00:00+00:00,11298.8,11298.8,11298.8,11298.8,0
2015-11-29 00:00:00+00:00,11298.8,11298.8,11298.8,11298.8,0
2015-11-30 00:00:00+00:00,11298.8,11433.0,11253.3,11350.8,0
2015-12-01 00:00:00+00:00,11350.8,11418.3,11238.3,11294.8,0
2015-12-02 00:00:00+00:00,11294.8,11333.5,11079.0,11112.8,0
2015-12-03 00:00:00+00:00,11112.8,11322.0,10641.0,10679.0,0
2015-12-04 00:00:00+00:00,10679.0,10879.3,10630.5,10867.5,0
2015-12-05 00:00:00+00:00,10867.5,10867.5,10867.5,10867.5,0
2015-12-06 00:00:00+00:00,10867.5,10867.5,10867.5,10867.5,0
2015-12-07 00:00:00+00:00,10867.5,10992.3,10853.5,10923.8,0
2015-12-08 00:00:00+00:00,10923.8,10923.8,10613.0,10679.0,0
2015-12-09 00:00:00+00:00,10679.0,10719.0,10449.0,10515.3,0
2015-12-10 00:00:00+00:00,10515.3,10663.8,10498.8,10579.5,0
2015-12-11 00:00:00+00:00,10579.5,10605.5,10268.8,10284.8,0
2015-12-12 00:00:00+00:00,10284.8,10284.8,10284.8,10284.8,0
2015-12-13 00:00:00+00:00,10284.8,10284.8,10284.8,10284.8,0
2015-12-14 00:00:00+00:00,10284.8,10445.5,10120.3,10286.0,0
2015-12-15 00:00:00+00:00,10286.0,10487.0,10224.0,10449.3,0
2015-12-16 00:00:00+00:00,10449.3,10649.8,10421.8,10626.0,0
2015-12-17 00:00:00+00:00,10626.0,10832.0,10526.8,10707.0,0
2015-12-18 00:00:00+00:00,10707.0,10734.0,10620.0,10661.8,0
2015-12-19 00:00:00+00:00,10661.8,10661.8,10661.8,10661.8,0
2015-12-20 00:00:00+00:00,10661.8,10661.8,10661.8,10661.8,0
2015-12-21 00:00:00+00:00,10661.8,10803.3,10477.3,10554.0,0
2015-12-22 00:00:00+00:00,10554.0,10639.0,10402.0,10567.8,0
2015-12-23 00:00:00+00:00,10567.8,10767.5,10565.0,10765.8,0
2015-12-24 00:00:00+00:00,10765.8,10765.8,10765.8,10765.8,0
2015-12-25 00:00:00+00:00,10765.8,10765.8,10765.8,10765.8,0
2015-12-26 00:00:00+00:00,10765.8,10765.8,10765.8,10765.8,0
2015-12-27 00:00:00+00:00,10765.8,10765.8,10765.8,10765.8,0
2015-12-28 00:00:00+00:00,10765.8,10773.8,10629.3,10700.5,0
2015-12-29 00:00:00+00:00,10700.5,10882.5,10700.5,10864.5,0
2015-12-30 00:00:00+00:00,10864.5,10882.8,10694.5,10697.5,0
2015-12-31 00:00:00+00:00,10697.5,10697.5,10697.5,10697.5,0
2016-01-01 00:00:00+00:00,10697.5,10697.5,10697.5,10697.5,0
2016-01-02 00:00:00+00:00,10697.5,10697.5,10697.5,10697.5,0
2016-01-03 00:00:00+00:00,10697.5,10697.5,10697.5,10697.5,0
2016-01-04 00:00:00+00:00,10697.5,10697.5,10250.3,10361.3,0
2016-01-05 00:00:00+00:00,10361.3,10402.5,10172.0,10334.0,0
2016-01-06 00:00:00+00:00,10334.0,10334.0,10094.0,10177.0,0
2016-01-07 00:00:00+00:00,10177.0,10177.0,9812.0,9835.5,0
2016-01-08 00:00:00+00:00,9835.5,10124.8,9732.0,9756.8,0
2016-01-09 00:00:00+00:00,9756.8,9756.8,9756.8,9756.8,0
2016-01-10 00:00:00+00:00,9756.8,9756.8,9756.8,9756.8,0
2016-01-11 00:00:00+00:00,9756.8,9979.0,9659.8,9904.3,0
2016-01-12 00:00:00+00:00,9904.3,10093.3,9777.0,10048.0,0
2016-01-13 00:00:00+00:00,10048.0,10164.8,9736.0,9767.5,0
2016-01-14 00:00:00+00:00,9767.5,9943.3,9612.3,9889.3,0
2016-01-15 00:00:00+00:00,9889.3,9889.3,9410.8,9479.5,0
2016-01-16 00:00:00+00:00,9479.5,9479.5,9479.5,9479.5,0
2016-01-17 00:00:00+00:00,9479.5,9479.5,9479.5,9479.5,0
2016-01-18 00:00:00+00:00,9479.5,9660.0,9454.8,9526.5,0
2016-01-19 00:00:00+00:00,9526.5,9758.8,9525.8,9619.0,0
2016-01-20 00:00:00+00:00,9619.0,9619.0,9254.5,9468.5,0
2016-01-21 00:00:00+00:00,9468.5,9664.8,9334.8,9574.5,0
2016-01-22 00:00:00+00:00,9574.5,9839.3,9574.5,9822.3,0
2016-01-23 00:00:00+00:00,9822.3,9822.3,9822.3,9822.3,0
2016-01-24 00:00:00+00:00,9822.3,9822.3,9822.3,9822.3,0
2016-01-25 00:00:00+00:00,9822.3,9841.5,9670.5,9670.8,0
2016-01-26 00:00:00+00:00,9670.8,9870.0,9563.5,9867.5,0
2016-01-27 00:00:00+00:00,9867.5,9922.8,9711.8,9757.5,0
2016-01-28 00:00:00+00:00,9757.5,9901.0,9586.5,9663.0,0
2016-01-29 00:00:00+00:00,9663.0,9801.0,9649.5,9692.5,0
2016-01-30 00:00:00+00:00,9692.5,9692.5,9692.5,9692.5,0
2016-01-31 00:00:00+00:00,9692.5,9692.5,9692.5,9692.5,0
2016-02-01 00:00:00+00:00,9692.5,9834.5,9632.0,9760.5,0
2016-02-02 00:00:00+00:00,9760.5,9760.5,9477.5,9495.0,0
2016-02-03 00:00:00+00:00,9495.0,9573.0,9346.0,9518.0,0
2016-02-04 00:00:00+00:00,9518.0,9617.5,9260.8,9383.8,0
2016-02-05 00:00:00+00:00,9383.8,9467.3,9221.3,9243.3,0
2016-02-08 00:00:00+00:00,9243.3,9333.3,8916.3,8996.3,0
2016-02-09 00:00:00+00:00,8996.3,9037.5,8768.0,8897.5,0
