time,open,high,low,close,volume
2024-08-19 13:00:00+00:00,40815.3,40937.8,40803.3,40884.3,32574
2024-08-19 14:00:00+00:00,40883.8,41023.3,40851.8,41006.8,35144
2024-08-19 15:00:00+00:00,41005.8,41010.3,40912.8,40945.3,21410
2024-08-19 16:00:00+00:00,40945.8,41050.8,40928.3,41031.3,16149
2024-08-19 17:00:00+00:00,41031.8,41034.3,40950.3,40964.8,12280
2024-08-19 18:00:00+00:00,40965.3,40996.3,40929.8,40987.8,14428
2024-08-19 19:00:00+00:00,40987.3,41024.8,40936.8,41023.3,19600
2024-08-19 20:00:00+00:00,41022.6,41026.6,40972.5,40985.5,3727
2024-08-19 22:00:00+00:00,41003.0,41031.5,40997.5,41013.0,1137
2024-08-19 23:00:00+00:00,41012.5,41016.5,41002.0,41007.0,519
2024-08-20 00:00:00+00:00,41007.5,41010.0,40989.0,41000.0,921
2024-08-20 01:00:00+00:00,41001.0,41014.0,40983.0,41011.0,1246
2024-08-20 02:00:00+00:00,41012.0,41033.0,41008.0,41032.0,998
2024-08-20 03:00:00+00:00,41031.5,41031.5,40999.5,41002.5,677
2024-08-20 04:00:00+00:00,41003.0,41019.5,41001.5,41018.0,726
2024-08-20 05:00:00+00:00,41017.0,41025.0,41013.5,41021.0,895
2024-08-20 06:00:00+00:00,41021.3,41062.3,41005.3,41060.8,1531
2024-08-20 07:00:00+00:00,41061.3,41083.3,41050.8,41073.3,2847
2024-08-20 08:00:00+00:00,41072.8,41072.8,40987.8,41029.8,2997
2024-08-20 09:00:00+00:00,41030.3,41036.8,40998.8,41002.8,1836
2024-08-20 10:00:00+00:00,41002.3,41023.3,40986.3,41008.8,1920
2024-08-20 11:00:00+00:00,41009.3,41018.3,40994.3,41005.8,1733
2024-08-20 12:00:00+00:00,41006.3,41014.3,40971.3,40986.3,2364
2024-08-20 13:00:00+00:00,40986.8,41026.8,40914.8,40980.3,25935
2024-08-20 14:00:00+00:00,40980.8,41013.8,40920.8,40965.8,45858
2024-08-20 15:00:00+00:00,40965.3,40991.8,40874.8,40982.3,28734
2024-08-20 16:00:00+00:00,40982.8,40997.8,40928.3,40958.3,16787
2024-08-20 17:00:00+00:00,40958.8,40970.3,40903.3,40945.8,21742
2024-08-20 18:00:00+00:00,40945.3,41039.3,40941.8,40958.3,16599
2024-08-20 19:00:00+00:00,40958.8,40974.3,40915.3,40952.8,20352
2024-08-20 20:00:00+00:00,40951.1,40988.5,40948.5,40964.0,2982
2024-08-20 22:00:00+00:00,40962.5,40974.0,40948.0,40968.0,874
2024-08-20 23:00:00+00:00,40969.0,40985.0,40964.5,40978.0,801
2024-08-21 00:00:00+00:00,40977.5,41008.0,40976.0,41002.0,1400
2024-08-21 01:00:00+00:00,41001.0,41003.5,40976.0,40982.0,1401
2024-08-21 02:00:00+00:00,40982.5,40998.0,40976.5,40996.0,691
2024-08-21 03:00:00+00:00,40995.5,41013.5,40994.5,41003.0,590
2024-08-21 04:00:00+00:00,41003.5,41015.5,40999.5,41015.0,470
2024-08-21 05:00:00+00:00,41014.5,41020.5,40997.0,41001.0,1059
2024-08-21 06:00:00+00:00,41001.3,41018.3,40989.8,41013.8,1259
2024-08-21 07:00:00+00:00,41013.3,41024.8,40996.8,41004.8,2232
2024-08-21 08:00:00+00:00,41004.3,41004.3,40972.8,40982.3,2267
2024-08-21 09:00:00+00:00,40981.8,41011.3,40980.3,40993.8,1567
2024-08-21 10:00:00+00:00,40994.3,41018.3,40973.3,41015.8,1633
2024-08-21 11:00:00+00:00,41015.3,41029.8,40996.3,41017.8,2264
2024-08-21 12:00:00+00:00,41017.3,41032.3,41011.8,41016.8,1875
2024-08-21 13:00:00+00:00,41017.8,41072.3,40954.8,41017.8,26837
2024-08-21 14:00:00+00:00,41018.3,41096.3,40849.3,40908.3,66842
2024-08-21 15:00:00+00:00,40908.8,40988.8,40861.8,40902.8,41087
2024-08-21 16:00:00+00:00,40902.3,40988.3,40860.3,40973.8,24986
2024-08-21 17:00:00+00:00,40973.8,41001.8,40961.8,40963.8,15085
2024-08-21 18:00:00+00:00,40964.3,41043.8,40941.3,41010.3,34850
2024-08-21 19:00:00+00:00,41009.8,41030.8,40922.8,40998.8,34840
2024-08-21 20:00:00+00:00,40997.1,41021.5,40986.5,41010.0,4472
2024-08-21 22:00:00+00:00,41013.5,41033.5,40998.0,41025.5,831
2024-08-21 23:00:00+00:00,41026.0,41032.0,41016.0,41031.0,431
2024-08-22 00:00:00+00:00,41030.5,41043.5,41021.0,41023.0,1283
2024-08-22 01:00:00+00:00,41023.5,41026.0,41008.5,41020.0,963
2024-08-22 02:00:00+00:00,41020.5,41020.5,40974.5,40978.0,1305
2024-08-22 03:00:00+00:00,40977.0,40980.0,40960.5,40968.5,877
2024-08-22 04:00:00+00:00,40969.0,40976.0,40961.0,40971.0,539
2024-08-22 05:00:00+00:00,40971.5,40989.5,40968.0,40987.0,649
2024-08-22 06:00:00+00:00,40987.3,41014.3,40977.8,41009.8,974
2024-08-22 07:00:00+00:00,41010.8,41047.3,41005.8,41036.8,2222
2024-08-22 08:00:00+00:00,41036.3,41060.3,41028.8,41044.8,1468
2024-08-22 09:00:00+00:00,41045.3,41065.8,41027.3,41029.8,1018
2024-08-22 10:00:00+00:00,41029.3,41057.8,41027.3,41038.3,1372
2024-08-22 11:00:00+00:00,41037.8,41046.8,41015.3,41036.8,1999
2024-08-22 12:00:00+00:00,41036.3,41057.8,40988.3,41050.8,3784
2024-08-22 13:00:00+00:00,41051.3,41154.3,40966.3,41002.3,35111
2024-08-22 14:00:00+00:00,41002.8,41021.8,40879.8,40934.8,51435
2024-08-22 15:00:00+00:00,40935.3,40967.3,40796.3,40824.8,47010
2024-08-22 16:00:00+00:00,40825.3,40982.8,40797.8,40813.3,39226
2024-08-22 17:00:00+00:00,40813.8,40853.8,40683.3,40697.8,50389
2024-08-22 18:00:00+00:00,40698.8,40826.3,40686.8,40762.3,38052
2024-08-22 19:00:00+00:00,40762.8,40845.3,40750.8,40837.3,47564
2024-08-22 20:00:00+00:00,40836.6,40857.0,40813.5,40838.5,5703
2024-08-22 22:00:00+00:00,40837.5,40882.0,40836.0,40876.0,902
2024-08-22 23:00:00+00:00,40876.5,40883.5,40866.0,40883.0,749
2024-08-23 00:00:00+00:00,40883.5,40894.0,40872.0,40876.0,1604
2024-08-23 01:00:00+00:00,40876.5,40882.5,40865.0,40875.0,1298
2024-08-23 02:00:00+00:00,40876.0,40902.0,40866.0,40898.0,763
2024-08-23 03:00:00+00:00,40897.5,40915.0,40894.0,40900.0,613
2024-08-23 04:00:00+00:00,40899.5,40914.0,40899.0,40905.0,649
2024-08-23 05:00:00+00:00,40906.0,40917.0,40903.0,40915.0,746
2024-08-23 06:00:00+00:00,40915.3,40934.8,40914.3,40921.8,1020
2024-08-23 07:00:00+00:00,40922.3,40937.8,40908.3,40913.8,1824
2024-08-23 08:00:00+00:00,40912.3,40951.8,40902.3,40950.3,1824
2024-08-23 09:00:00+00:00,40949.8,40969.3,40933.3,40951.8,1433
2024-08-23 10:00:00+00:00,40951.3,40990.8,40942.3,40984.3,1891
2024-08-23 11:00:00+00:00,40983.8,40994.3,40965.3,40989.3,1806
2024-08-23 12:00:00+00:00,40988.8,41020.8,40979.8,41016.8,2499
2024-08-23 13:00:00+00:00,41016.3,41056.8,40934.3,41001.3,27614
2024-08-23 14:00:00+00:00,41002.3,41252.8,41002.3,41152.3,111175
2024-08-23 15:00:00+00:00,41151.8,41306.3,41113.3,41128.3,67992
2024-08-23 16:00:00+00:00,41128.8,41139.3,40926.3,41072.3,58455
2024-08-23 17:00:00+00:00,41072.8,41168.8,41054.8,41148.8,31920
2024-08-23 18:00:00+00:00,41149.3,41187.8,41132.3,41170.3,24805
2024-08-23 19:00:00+00:00,41170.8,41305.3,41146.8,41256.8,34130
2024-08-23 20:00:00+00:00,41257.6,41282.5,41243.5,41272.0,2847
2024-08-25 22:00:00+00:00,41276.5,41323.5,41239.0,41240.5,2805
2024-08-25 23:00:00+00:00,41241.5,41253.0,41229.0,41248.0,1843
2024-08-26 00:00:00+00:00,41248.5,41282.5,41229.0,41276.0,2007
2024-08-26 01:00:00+00:00,41276.5,41294.5,41261.5,41263.0,1592
2024-08-26 02:00:00+00:00,41262.5,41268.0,41249.0,41250.5,847
2024-08-26 03:00:00+00:00,41251.0,41265.0,41231.0,41235.0,1000
2024-08-26 04:00:00+00:00,41234.5,41245.5,41234.5,41242.0,486
2024-08-26 05:00:00+00:00,41242.5,41256.0,41231.0,41247.0,754
2024-08-26 06:00:00+00:00,41248.3,41260.8,41237.8,41247.8,1056
2024-08-26 07:00:00+00:00,41246.8,41285.8,41243.8,41284.8,2225
2024-08-26 08:00:00+00:00,41284.3,41325.3,41273.3,41307.8,2112
2024-08-26 09:00:00+00:00,41308.8,41310.8,41275.3,41288.8,1514
2024-08-26 10:00:00+00:00,41288.3,41312.8,41281.8,41312.8,1731
2024-08-26 11:00:00+00:00,41312.3,41323.3,41282.3,41313.8,2745
2024-08-26 12:00:00+00:00,41313.3,41349.8,41307.8,41346.8,3113
2024-08-26 13:00:00+00:00,41346.3,41488.8,41317.3,41463.8,35445
2024-08-26 14:00:00+00:00,41463.3,41521.8,41365.8,41391.8,55186
