time,open,high,low,close,volume
2024-08-04 22:00:00+00:00,8158.6,8192.4,8150.6,8179.4,2788
2024-08-04 23:00:00+00:00,8179.6,8181.1,8143.4,8158.7,3887
2024-08-05 00:00:00+00:00,8170.5,8193.3,8141.9,8148.2,7889
2024-08-05 01:00:00+00:00,8148.1,8171.7,8132.6,8162.3,8106
2024-08-05 02:00:00+00:00,8162.3,8174.9,8147.5,8164.5,6246
2024-08-05 03:00:00+00:00,8164.5,8171.2,8138.9,8141.0,5029
2024-08-05 04:00:00+00:00,8140.9,8142.6,8097.1,8100.8,6233
2024-08-05 05:00:00+00:00,8100.3,8104.8,8044.8,8062.8,2766
2024-08-05 06:00:00+00:00,8067.3,8086.3,8006.5,8029.0,4192
2024-08-05 07:00:00+00:00,8027.5,8041.0,7969.8,7991.4,14651
2024-08-05 08:00:00+00:00,7991.9,8024.2,7979.1,7996.4,8934
2024-08-05 09:00:00+00:00,7996.2,8017.4,7975.9,8015.4,5862
2024-08-05 10:00:00+00:00,8015.9,8025.2,7965.9,7979.7,5172
2024-08-05 11:00:00+00:00,7979.2,7991.9,7934.2,7941.5,4489
2024-08-05 12:00:00+00:00,7941.2,7950.5,7913.4,7926.4,8709
2024-08-05 13:00:00+00:00,7925.9,7984.9,7920.9,7955.8,10191
2024-08-05 14:00:00+00:00,7955.6,8009.0,7955.6,7985.2,13045
2024-08-05 15:00:00+00:00,7984.9,8022.7,7973.4,8012.0,11751
2024-08-05 16:00:00+00:00,8012.2,8056.2,8004.9,8008.6,6439
2024-08-05 17:00:00+00:00,8008.1,8032.5,7999.7,8014.1,2872
2024-08-05 18:00:00+00:00,8013.6,8038.0,8008.1,8011.3,2980
2024-08-05 19:00:00+00:00,8012.3,8016.8,7997.2,8007.6,2849
2024-08-05 20:00:00+00:00,8005.6,8042.8,7996.0,8036.3,3003
2024-08-05 22:00:00+00:00,8045.6,8066.5,8031.1,8045.5,3082
2024-08-05 23:00:00+00:00,8044.7,8062.3,8038.6,8052.9,2600
2024-08-06 00:00:00+00:00,8044.9,8077.7,8036.0,8074.5,6456
2024-08-06 01:00:00+00:00,8074.7,8087.0,8045.0,8060.9,6314
2024-08-06 02:00:00+00:00,8060.9,8066.0,8047.4,8052.4,4621
2024-08-06 03:00:00+00:00,8052.4,8075.8,8051.3,8068.6,3963
2024-08-06 04:00:00+00:00,8068.6,8073.0,8062.6,8069.2,4079
2024-08-06 05:00:00+00:00,8069.3,8100.2,8050.5,8094.0,1759
2024-08-06 06:00:00+00:00,8098.8,8119.1,8056.4,8061.8,3054
2024-08-06 07:00:00+00:00,8061.5,8061.5,8018.6,8038.3,10289
2024-08-06 08:00:00+00:00,8038.0,8040.5,7997.1,8016.7,6117
2024-08-06 09:00:00+00:00,8016.4,8016.7,7966.9,7994.1,6314
2024-08-06 10:00:00+00:00,7993.8,8024.5,7970.8,8014.0,4917
2024-08-06 11:00:00+00:00,8014.7,8019.7,7970.0,7991.5,4277
2024-08-06 12:00:00+00:00,7991.8,7992.5,7948.6,7956.9,5599
2024-08-06 13:00:00+00:00,7957.2,8016.6,7953.9,8013.6,10048
2024-08-06 14:00:00+00:00,8013.4,8051.7,8000.6,8042.2,10286
2024-08-06 15:00:00+00:00,8042.0,8051.6,8015.6,8034.0,9679
