time,open,high,low,close,volume
2012-03-26 00:00:00+00:00,5854.9,5913.1,5854.5,5902.7,0
2012-03-27 00:00:00+00:00,5902.7,5941.9,5863.8,5869.6,0
2012-03-28 00:00:00+00:00,5869.6,5877.9,5809.0,5809.0,0
2012-03-29 00:00:00+00:00,5809.0,5812.2,5726.5,5742.0,0
2012-03-30 00:00:00+00:00,5742.0,5782.7,5742.0,5768.5,0
2012-04-02 00:00:00+00:00,5768.5,5874.9,5748.6,5874.9,0
2012-04-03 00:00:00+00:00,5874.9,5890.2,5838.3,5838.3,0
2012-04-04 00:00:00+00:00,5838.3,5838.3,5685.7,5703.8,0
2012-04-05 00:00:00+00:00,5703.8,5731.7,5663.3,5723.7,0
2012-04-06 00:00:00+00:00,5723.7,5723.7,5723.7,5723.7,0
2012-04-09 00:00:00+00:00,5723.7,5723.7,5723.7,5723.7,0
2012-04-10 00:00:00+00:00,5723.7,5723.7,5595.6,5595.6,0
2012-04-11 00:00:00+00:00,5595.6,5655.9,5576.4,5634.7,0
2012-04-12 00:00:00+00:00,5634.7,5727.9,5602.6,5710.5,0
2012-04-13 00:00:00+00:00,5710.5,5710.8,5643.5,5651.8,0
2012-04-16 00:00:00+00:00,5651.8,5708.0,5641.1,5666.3,0
2012-04-17 00:00:00+00:00,5666.3,5773.7,5651.5,5767.0,0
2012-04-18 00:00:00+00:00,5767.0,5783.9,5730.9,5745.3,0
2012-04-19 00:00:00+00:00,5745.3,5792.1,5738.1,5744.6,0
2012-04-20 00:00:00+00:00,5744.6,5775.7,5724.2,5772.2,0
2012-04-23 00:00:00+00:00,5772.2,5772.2,5637.7,5665.6,0
2012-04-24 00:00:00+00:00,5665.6,5714.2,5658.5,5709.5,0
2012-04-25 00:00:00+00:00,5709.5,5745.0,5703.2,5718.9,0
2012-04-26 00:00:00+00:00,5718.9,5761.1,5691.7,5748.7,0
2012-04-27 00:00:00+00:00,5748.7,5789.0,5708.0,5777.1,0
2012-04-30 00:00:00+00:00,5777.1,5793.0,5728.9,5737.8,0
2012-05-01 00:00:00+00:00,5737.8,5819.0,5732.2,5812.2,0
2012-05-02 00:00:00+00:00,5812.2,5819.9,5736.7,5758.1,0
2012-05-03 00:00:00+00:00,5758.1,5800.8,5745.2,5766.6,0
2012-05-04 00:00:00+00:00,5766.6,5766.6,5639.8,5655.1,0
2012-05-07 00:00:00+00:00,5655.1,5655.1,5655.1,5655.1,0
2012-05-08 00:00:00+00:00,5655.1,5668.1,5550.1,5554.6,0
2012-05-09 00:00:00+00:00,5554.6,5571.7,5464.4,5530.1,0
2012-05-10 00:00:00+00:00,5530.1,5566.1,5490.5,5544.0,0
2012-05-11 00:00:00+00:00,5544.0,5585.5,5499.3,5575.5,0
2012-05-14 00:00:00+00:00,5575.5,5575.7,5436.7,5465.5,0
2012-05-15 00:00:00+00:00,5465.5,5507.7,5411.8,5437.6,0
2012-05-16 00:00:00+00:00,5437.6,5448.4,5354.0,5405.3,0
2012-05-17 00:00:00+00:00,5405.3,5413.3,5309.8,5338.4,0
2012-05-18 00:00:00+00:00,5338.4,5338.4,5256.6,5267.6,0
2012-05-21 00:00:00+00:00,5267.6,5324.4,5253.9,5304.5,0
2012-05-22 00:00:00+00:00,5304.5,5408.7,5304.5,5403.3,0
2012-05-23 00:00:00+00:00,5403.3,5403.7,5262.9,5266.4,0
2012-05-24 00:00:00+00:00,5266.4,5371.8,5266.4,5350.1,0
2012-05-25 00:00:00+00:00,5350.1,5385.2,5312.2,5351.5,0
2012-05-28 00:00:00+00:00,5351.5,5413.8,5341.3,5356.3,0
2012-05-29 00:00:00+00:00,5356.3,5404.7,5342.5,5391.1,0
2012-05-30 00:00:00+00:00,5391.1,5391.1,5284.4,5297.3,0
2012-05-31 00:00:00+00:00,5297.3,5352.1,5272.7,5320.9,0
2012-06-01 00:00:00+00:00,5320.9,5354.5,5229.8,5260.2,0
2012-06-04 00:00:00+00:00,5260.2,5260.2,5260.2,5260.2,0
2012-06-05 00:00:00+00:00,5260.2,5260.2,5260.2,5260.2,0
2012-06-06 00:00:00+00:00,5260.2,5388.0,5260.2,5384.1,0
2012-06-07 00:00:00+00:00,5384.1,5494.5,5384.1,5447.8,0
2012-06-08 00:00:00+00:00,5447.8,5447.8,5381.8,5435.1,0
2012-06-11 00:00:00+00:00,5435.1,5536.3,5419.6,5432.4,0
2012-06-12 00:00:00+00:00,5432.4,5478.6,5414.6,5473.7,0
2012-06-13 00:00:00+00:00,5473.7,5507.7,5436.7,5483.8,0
2012-06-14 00:00:00+00:00,5483.8,5483.8,5424.4,5467.1,0
2012-06-15 00:00:00+00:00,5467.1,5522.9,5465.1,5478.8,0
2012-06-18 00:00:00+00:00,5478.8,5555.3,5461.1,5491.1,0
2012-06-19 00:00:00+00:00,5491.1,5603.1,5491.0,5586.3,0
2012-06-20 00:00:00+00:00,5586.3,5623.9,5566.0,5622.3,0
2012-06-21 00:00:00+00:00,5622.3,5622.3,5564.8,5566.4,0
2012-06-22 00:00:00+00:00,5566.4,5566.4,5500.0,5513.7,0
2012-06-25 00:00:00+00:00,5513.7,5513.7,5435.5,5450.7,0
2012-06-26 00:00:00+00:00,5450.7,5476.5,5436.3,5447.0,0
2012-06-27 00:00:00+00:00,5447.0,5525.1,5447.0,5523.9,0
2012-06-28 00:00:00+00:00,5523.9,5533.8,5436.5,5493.1,0
2012-06-29 00:00:00+00:00,5493.1,5619.7,5493.1,5571.2,0
2012-07-02 00:00:00+00:00,5571.2,5640.6,5571.2,5640.6,0
2012-07-03 00:00:00+00:00,5640.6,5689.0,5636.1,5687.7,0
2012-07-04 00:00:00+00:00,5687.7,5699.9,5669.7,5684.5,0
2012-07-05 00:00:00+00:00,5684.5,5727.5,5662.5,5692.6,0
