time,open,high,low,close,volume
2024-08-19 13:00:00+00:00,18437.5,18483.5,18430.5,18470.0,3581
2024-08-19 14:00:00+00:00,18470.5,18521.0,18464.0,18501.5,4506
2024-08-19 15:00:00+00:00,18502.0,18510.0,18461.5,18475.5,2673
2024-08-19 16:00:00+00:00,18476.0,18493.5,18465.5,18489.0,2104
2024-08-19 17:00:00+00:00,18489.5,18493.5,18481.5,18489.5,1694
2024-08-19 18:00:00+00:00,18488.5,18502.0,18482.5,18498.5,1480
2024-08-19 19:00:00+00:00,18498.0,18501.5,18486.5,18501.5,1975
2024-08-19 20:00:00+00:00,18504.8,18506.8,18490.8,18494.6,554
2024-08-19 22:00:00+00:00,18506.1,18511.2,18505.1,18506.2,818
2024-08-19 23:00:00+00:00,18506.5,18508.9,18501.1,18503.1,356
2024-08-20 00:00:00+00:00,18503.8,18505.7,18481.5,18492.5,534
2024-08-20 01:00:00+00:00,18494.5,18498.0,18481.0,18487.5,462
2024-08-20 02:00:00+00:00,18488.0,18512.5,18481.0,18512.5,472
2024-08-20 03:00:00+00:00,18512.0,18512.0,18484.0,18485.0,406
2024-08-20 04:00:00+00:00,18485.5,18504.0,18484.0,18504.0,362
2024-08-20 05:00:00+00:00,18503.5,18515.5,18500.5,18509.5,430
2024-08-20 06:00:00+00:00,18509.5,18549.5,18498.0,18536.5,1502
2024-08-20 07:00:00+00:00,18539.5,18557.5,18517.5,18557.0,4059
2024-08-20 08:00:00+00:00,18556.5,18561.0,18488.0,18511.0,2788
2024-08-20 09:00:00+00:00,18510.0,18526.5,18481.0,18487.0,2204
2024-08-20 10:00:00+00:00,18486.5,18495.5,18463.5,18477.5,2044
2024-08-20 11:00:00+00:00,18477.0,18479.5,18462.5,18471.0,1472
2024-08-20 12:00:00+00:00,18471.5,18476.5,18443.5,18449.5,1811
2024-08-20 13:00:00+00:00,18451.0,18486.5,18431.5,18482.5,3265
2024-08-20 14:00:00+00:00,18479.5,18483.5,18428.5,18433.5,5482
2024-08-20 15:00:00+00:00,18433.0,18436.5,18408.5,18434.5,3734
2024-08-20 16:00:00+00:00,18435.0,18436.5,18400.5,18401.0,2675
2024-08-20 17:00:00+00:00,18402.0,18405.5,18380.0,18401.5,3029
2024-08-20 18:00:00+00:00,18401.0,18423.5,18399.5,18413.0,2009
2024-08-20 19:00:00+00:00,18412.5,18424.5,18408.5,18410.5,2200
2024-08-20 20:00:00+00:00,18413.3,18423.9,18411.1,18411.5,551
2024-08-20 22:00:00+00:00,18411.2,18417.0,18406.8,18412.6,625
2024-08-20 23:00:00+00:00,18413.3,18417.2,18405.8,18407.8,696
2024-08-21 00:00:00+00:00,18407.1,18434.5,18406.0,18426.5,681
2024-08-21 01:00:00+00:00,18426.0,18427.0,18405.5,18410.5,603
2024-08-21 02:00:00+00:00,18411.0,18425.5,18406.5,18422.5,345
2024-08-21 03:00:00+00:00,18422.0,18439.5,18422.0,18430.0,266
2024-08-21 04:00:00+00:00,18430.5,18449.0,18429.5,18445.0,299
2024-08-21 05:00:00+00:00,18444.5,18452.5,18424.0,18430.0,560
2024-08-21 06:00:00+00:00,18430.0,18443.5,18413.5,18418.0,1183
2024-08-21 07:00:00+00:00,18426.0,18476.5,18412.0,18459.0,3003
2024-08-21 08:00:00+00:00,18458.5,18482.5,18450.0,18460.0,2230
2024-08-21 09:00:00+00:00,18461.0,18496.5,18460.5,18477.0,1767
2024-08-21 10:00:00+00:00,18476.5,18497.0,18472.5,18495.0,1533
2024-08-21 11:00:00+00:00,18494.5,18528.5,18492.0,18519.5,1647
2024-08-21 12:00:00+00:00,18519.0,18539.0,18508.5,18532.0,1534
2024-08-21 13:00:00+00:00,18531.5,18532.0,18485.5,18503.0,3240
2024-08-21 14:00:00+00:00,18502.0,18531.5,18463.0,18491.0,8300
2024-08-21 15:00:00+00:00,18490.5,18523.5,18483.5,18496.5,4780
2024-08-21 16:00:00+00:00,18496.0,18523.5,18478.0,18519.0,2964
2024-08-21 17:00:00+00:00,18520.0,18524.0,18510.5,18521.0,1978
2024-08-21 18:00:00+00:00,18521.5,18539.5,18515.5,18530.5,4054
2024-08-21 19:00:00+00:00,18531.0,18538.5,18511.5,18531.5,3660
2024-08-21 20:00:00+00:00,18531.7,18544.8,18513.8,18528.7,822
2024-08-21 22:00:00+00:00,18532.5,18546.4,18530.0,18541.6,770
2024-08-21 23:00:00+00:00,18542.0,18545.7,18536.8,18545.0,388
2024-08-22 00:00:00+00:00,18544.4,18563.0,18539.0,18541.5,691
2024-08-22 01:00:00+00:00,18541.0,18544.0,18526.0,18529.0,222
2024-08-22 02:00:00+00:00,18528.5,18528.5,18505.0,18508.5,414
2024-08-22 03:00:00+00:00,18509.5,18512.5,18488.0,18497.5,323
2024-08-22 04:00:00+00:00,18498.0,18508.5,18497.5,18504.5,123
2024-08-22 05:00:00+00:00,18505.0,18513.0,18501.5,18503.0,346
2024-08-22 06:00:00+00:00,18503.0,18515.0,18493.5,18511.0,878
2024-08-22 07:00:00+00:00,18512.0,18591.0,18507.0,18536.0,3119
2024-08-22 08:00:00+00:00,18535.5,18571.5,18533.0,18561.0,2362
2024-08-22 09:00:00+00:00,18562.0,18590.0,18548.0,18549.5,1783
2024-08-22 10:00:00+00:00,18549.0,18574.5,18545.5,18558.0,1336
2024-08-22 11:00:00+00:00,18559.0,18564.0,18550.0,18556.0,1306
2024-08-22 12:00:00+00:00,18555.5,18562.5,18535.0,18554.0,1984
2024-08-22 13:00:00+00:00,18554.5,18608.5,18550.5,18594.5,3926
2024-08-22 14:00:00+00:00,18594.0,18597.0,18546.0,18558.0,5039
2024-08-22 15:00:00+00:00,18558.5,18576.0,18514.5,18526.0,4792
2024-08-22 16:00:00+00:00,18526.5,18576.5,18524.0,18543.0,4351
2024-08-22 17:00:00+00:00,18542.5,18558.0,18504.0,18508.0,4739
2024-08-22 18:00:00+00:00,18508.5,18532.0,18494.0,18507.0,3649
2024-08-22 19:00:00+00:00,18508.0,18522.5,18493.0,18503.5,4069
2024-08-22 20:00:00+00:00,18504.0,18522.2,18489.8,18512.8,1130
2024-08-22 22:00:00+00:00,18517.9,18527.7,18516.2,18525.0,652
2024-08-22 23:00:00+00:00,18525.3,18528.3,18515.0,18521.5,549
2024-08-23 00:00:00+00:00,18521.8,18531.0,18507.5,18510.5,888
2024-08-23 01:00:00+00:00,18511.5,18522.0,18506.0,18513.5,387
2024-08-23 02:00:00+00:00,18514.0,18534.5,18512.5,18531.5,338
2024-08-23 03:00:00+00:00,18531.0,18548.0,18528.5,18544.0,443
2024-08-23 04:00:00+00:00,18543.0,18556.5,18541.0,18548.0,547
2024-08-23 05:00:00+00:00,18547.5,18569.5,18546.0,18556.0,777
2024-08-23 06:00:00+00:00,18556.0,18587.5,18554.5,18577.0,1372
2024-08-23 07:00:00+00:00,18579.0,18611.0,18574.5,18574.5,3155
2024-08-23 08:00:00+00:00,18574.0,18642.0,18570.0,18641.0,2089
2024-08-23 09:00:00+00:00,18641.5,18685.0,18630.5,18676.5,2117
2024-08-23 10:00:00+00:00,18676.0,18687.0,18659.0,18668.0,1670
2024-08-23 11:00:00+00:00,18667.0,18674.5,18646.0,18650.5,1487
2024-08-23 12:00:00+00:00,18650.0,18660.5,18624.5,18644.0,1865
2024-08-23 13:00:00+00:00,18643.5,18657.5,18624.0,18643.5,3741
2024-08-23 14:00:00+00:00,18643.0,18729.5,18643.0,18688.0,12480
2024-08-23 15:00:00+00:00,18687.5,18704.5,18662.0,18664.5,8284
2024-08-23 16:00:00+00:00,18665.0,18667.0,18616.5,18638.5,6806
2024-08-23 17:00:00+00:00,18637.5,18661.5,18633.5,18648.5,4308
2024-08-23 18:00:00+00:00,18649.0,18660.5,18638.5,18658.0,3427
2024-08-23 19:00:00+00:00,18658.5,18689.0,18652.5,18684.0,4105
2024-08-25 22:00:00+00:00,18684.2,18693.6,18652.1,18653.4,1465
2024-08-25 23:00:00+00:00,18654.0,18661.5,18643.0,18660.8,1587
2024-08-26 00:00:00+00:00,18661.5,18669.2,18623.5,18664.5,1097
2024-08-26 01:00:00+00:00,18665.0,18668.0,18652.0,18652.5,1010
2024-08-26 02:00:00+00:00,18652.0,18654.0,18633.5,18636.0,556
2024-08-26 03:00:00+00:00,18636.5,18648.5,18629.0,18632.5,519
2024-08-26 04:00:00+00:00,18632.0,18637.5,18626.0,18631.5,284
2024-08-26 05:00:00+00:00,18631.0,18653.0,18621.5,18644.5,557
2024-08-26 06:00:00+00:00,18644.5,18660.5,18620.5,18637.5,1257
2024-08-26 07:00:00+00:00,18637.0,18660.5,18604.0,18628.0,3183
2024-08-26 08:00:00+00:00,18627.0,18654.5,18621.0,18649.5,1932
2024-08-26 09:00:00+00:00,18650.0,18654.0,18618.0,18627.0,1230
2024-08-26 10:00:00+00:00,18626.5,18649.5,18624.0,18644.0,1070
2024-08-26 11:00:00+00:00,18643.5,18671.0,18642.0,18671.0,1709
2024-08-26 12:00:00+00:00,18670.5,18675.0,18654.0,18673.5,1555
2024-08-26 13:00:00+00:00,18673.0,18689.0,18647.5,18688.0,3400
2024-08-26 14:00:00+00:00,18689.0,18693.5,18654.5,18674.5,5384
2024-08-26 15:00:00+00:00,18675.0,18690.5,18655.5,18660.0,3924
2024-08-26 16:00:00+00:00,18659.5,18695.5,18653.5,18682.0,2774
2024-08-26 17:00:00+00:00,18681.5,18692.0,18649.5,18655.5,3161
2024-08-26 18:00:00+00:00,18655.0,18697.5,18650.5,18694.5,2998
2024-08-26 19:00:00+00:00,18694.0,18694.0,18678.0,18687.5,2879
2024-08-26 20:00:00+00:00,18688.0,18688.0,18663.4,18669.7,691
2024-08-26 22:00:00+00:00,18675.9,18680.2,18649.7,18660.9,1105
2024-08-26 23:00:00+00:00,18660.3,18679.2,18658.9,18675.9,701
2024-08-27 00:00:00+00:00,18676.5,18693.5,18671.2,18678.5,769
2024-08-27 01:00:00+00:00,18679.0,18689.5,18674.5,18688.0,449
2024-08-27 02:00:00+00:00,18686.5,18701.5,18685.0,18694.0,234
2024-08-27 03:00:00+00:00,18694.5,18700.5,18688.0,18698.0,350
2024-08-27 04:00:00+00:00,18697.5,18705.0,18691.0,18702.0,312
2024-08-27 05:00:00+00:00,18703.0,18712.5,18700.5,18709.0,586
2024-08-27 06:00:00+00:00,18709.0,18714.0,18681.0,18694.0,1463
2024-08-27 07:00:00+00:00,18698.0,18706.0,18673.0,18705.5,4052
2024-08-27 08:00:00+00:00,18706.0,18755.5,18702.5,18740.5,3002
2024-08-27 09:00:00+00:00,18741.0,18751.5,18704.5,18708.0,2207
2024-08-27 10:00:00+00:00,18708.5,18721.5,18688.5,18715.0,2459
2024-08-27 11:00:00+00:00,18714.0,18760.0,18705.5,18754.0,2256
2024-08-27 12:00:00+00:00,18755.5,18781.5,18723.0,18740.0,3041
2024-08-27 13:00:00+00:00,18742.0,18775.0,18724.0,18736.5,6491
2024-08-27 14:00:00+00:00,18737.0,18774.0,18732.0,18764.0,6972
2024-08-27 15:00:00+00:00,18765.5,18772.0,18727.5,18741.0,4198
2024-08-27 16:00:00+00:00,18740.5,18753.5,18732.5,18749.5,2716
2024-08-27 17:00:00+00:00,18749.0,18770.5,18748.5,18762.5,2700
2024-08-27 18:00:00+00:00,18763.0,18765.5,18743.5,18754.5,2308
2024-08-27 19:00:00+00:00,18754.0,18756.5,18744.5,18748.5,2492
2024-08-27 20:00:00+00:00,18748.8,18752.1,18735.7,18741.1,462
2024-08-27 22:00:00+00:00,18744.1,18748.2,18716.2,18725.8,1420
2024-08-27 23:00:00+00:00,18725.4,18734.0,18707.1,18721.0,1052
2024-08-28 00:00:00+00:00,18721.7,18744.5,18720.0,18740.0,817
2024-08-28 01:00:00+00:00,18739.5,18749.5,18732.0,18746.5,341
