time,open,high,low,close,volume
2025-08-04 17:30:00+00:00,23162.1,23166.4,23142.1,23145.0,5517
2025-08-04 17:45:00+00:00,23145.7,23155.7,23124.4,23150.4,6693
2025-08-04 18:00:00+00:00,23151.2,23167.2,23142.4,23147.9,6316
2025-08-04 18:15:00+00:00,23147.8,23156.5,23143.0,23149.2,5863
2025-08-04 18:30:00+00:00,23149.3,23160.4,23139.6,23144.3,5842
2025-08-04 18:45:00+00:00,23144.2,23149.3,23139.8,23144.5,5510
2025-08-04 19:00:00+00:00,23143.8,23158.7,23137.1,23155.2,6037
2025-08-04 19:15:00+00:00,23155.3,23179.4,23147.1,23147.9,6490
2025-08-04 19:30:00+00:00,23148.0,23158.4,23135.2,23149.4,6698
2025-08-04 19:45:00+00:00,23148.9,23188.0,23146.0,23177.9,8589
2025-08-04 20:00:00+00:00,23177.2,23219.5,23165.3,23214.3,4236
2025-08-04 20:15:00+00:00,23214.6,23220.9,23206.6,23216.4,1155
2025-08-04 20:30:00+00:00,23215.9,23233.4,23213.2,23227.8,1204
2025-08-04 20:45:00+00:00,23225.8,23232.7,23219.3,23232.4,755
2025-08-04 22:00:00+00:00,23233.6,23241.7,23217.8,23219.4,1721
2025-08-04 22:15:00+00:00,23219.5,23224.4,23208.1,23210.3,1703
2025-08-04 22:30:00+00:00,23210.4,23213.3,23199.7,23208.3,2126
2025-08-04 22:45:00+00:00,23208.2,23214.2,23204.8,23209.9,1315
2025-08-04 23:00:00+00:00,23210.0,23223.9,23209.5,23223.4,1445
2025-08-04 23:15:00+00:00,23223.5,23233.4,23207.4,23210.5,2012
2025-08-04 23:30:00+00:00,23210.4,23215.1,23198.5,23215.0,1989
2025-08-04 23:45:00+00:00,23214.9,23218.4,23204.7,23217.4,2190
2025-08-05 00:00:00+00:00,23216.3,23217.3,23206.5,23207.8,3303
2025-08-05 00:15:00+00:00,23207.7,23210.1,23198.3,23206.4,2292
2025-08-05 00:30:00+00:00,23206.5,23230.0,23205.3,23225.4,1962
2025-08-05 00:45:00+00:00,23225.3,23258.5,23216.0,23230.8,4712
2025-08-05 01:00:00+00:00,23230.9,23254.3,23228.1,23240.7,3568
2025-08-05 01:15:00+00:00,23240.8,23240.8,23220.9,23230.0,3433
2025-08-05 01:30:00+00:00,23230.1,23238.4,23219.8,23237.5,2732
2025-08-05 01:45:00+00:00,23237.9,23238.3,23218.2,23223.4,2376
2025-08-05 02:00:00+00:00,23223.6,23229.1,23219.6,23219.8,1649
2025-08-05 02:15:00+00:00,23220.0,23223.7,23215.6,23219.5,1696
2025-08-05 02:30:00+00:00,23219.6,23230.8,23218.6,23221.5,1598
2025-08-05 02:45:00+00:00,23221.4,23227.7,23217.7,23224.9,1227
2025-08-05 03:00:00+00:00,23224.6,23227.5,23215.7,23219.1,1307
2025-08-05 03:15:00+00:00,23219.0,23224.1,23208.2,23217.8,1503
2025-08-05 03:30:00+00:00,23218.0,23239.8,23218.0,23234.9,2006
2025-08-05 03:45:00+00:00,23235.1,23240.3,23226.4,23226.9,1450
2025-08-05 04:00:00+00:00,23227.1,23228.9,23221.5,23224.5,1315
2025-08-05 04:15:00+00:00,23224.4,23229.2,23220.2,23226.7,1008
2025-08-05 04:30:00+00:00,23226.8,23233.4,23226.3,23231.2,968
2025-08-05 04:45:00+00:00,23231.0,23243.4,23230.3,23242.3,989
2025-08-05 05:00:00+00:00,23242.4,23246.6,23240.3,23242.9,1543
2025-08-05 05:15:00+00:00,23242.8,23249.9,23234.7,23248.9,1402
2025-08-05 05:30:00+00:00,23249.0,23250.7,23245.3,23247.3,1406
2025-08-05 05:45:00+00:00,23248.3,23251.1,23244.1,23246.6,1058
2025-08-05 06:00:00+00:00,23246.8,23254.4,23239.7,23252.9,1964
2025-08-05 06:15:00+00:00,23253.0,23260.9,23247.7,23251.9,1997
2025-08-05 06:30:00+00:00,23251.7,23273.7,23248.6,23270.0,2434
2025-08-05 06:45:00+00:00,23270.5,23276.3,23266.5,23269.8,1454
2025-08-05 07:00:00+00:00,23270.0,23281.4,23257.8,23260.1,3051
2025-08-05 07:15:00+00:00,23260.2,23265.0,23238.6,23240.6,3284
2025-08-05 07:30:00+00:00,23240.7,23246.4,23216.2,23233.0,4041
2025-08-05 07:45:00+00:00,23233.1,23239.7,23208.3,23214.4,4049
2025-08-05 08:00:00+00:00,23214.3,23222.9,23196.8,23198.5,5318
2025-08-05 08:15:00+00:00,23198.7,23227.1,23197.7,23220.6,3968
2025-08-05 08:30:00+00:00,23220.4,23221.6,23208.1,23210.7,2776
2025-08-05 08:45:00+00:00,23210.9,23218.3,23210.9,23215.7,2005
2025-08-05 09:00:00+00:00,23215.8,23223.2,23209.5,23215.9,2029
2025-08-05 09:15:00+00:00,23216.2,23221.5,23211.6,23215.9,1295
2025-08-05 09:30:00+00:00,23216.0,23234.0,23215.0,23224.6,1274
2025-08-05 09:45:00+00:00,23224.4,23233.5,23220.2,23232.3,1103
2025-08-05 10:00:00+00:00,23232.2,23254.5,23228.2,23247.2,2105
2025-08-05 10:15:00+00:00,23247.3,23266.2,23245.2,23259.0,2465
2025-08-05 10:30:00+00:00,23258.8,23265.2,23248.3,23264.7,2922
2025-08-05 10:45:00+00:00,23264.5,23276.2,23260.2,23268.1,2455
2025-08-05 11:00:00+00:00,23268.2,23278.0,23261.0,23270.8,2686
2025-08-05 11:15:00+00:00,23270.9,23273.4,23256.3,23256.8,2131
2025-08-05 11:30:00+00:00,23256.9,23269.1,23245.7,23267.1,3301
2025-08-05 11:45:00+00:00,23267.2,23280.1,23263.0,23266.4,2988
2025-08-05 12:00:00+00:00,23267.4,23288.3,23260.3,23284.0,2657
2025-08-05 12:15:00+00:00,23284.1,23286.0,23227.5,23253.5,5208
2025-08-05 12:30:00+00:00,23253.3,23257.3,23235.6,23255.7,2916
2025-08-05 12:45:00+00:00,23255.4,23264.5,23239.7,23245.0,4238
2025-08-05 13:00:00+00:00,23245.1,23255.8,23228.3,23233.3,4589
2025-08-05 13:15:00+00:00,23233.4,23252.2,23223.3,23232.3,4795
2025-08-05 13:30:00+00:00,23232.3,23247.0,23188.6,23239.6,15455
2025-08-05 13:45:00+00:00,23239.2,23280.9,23239.2,23261.1,13345
2025-08-05 14:00:00+00:00,23260.7,23260.7,23193.0,23200.3,15402
2025-08-05 14:15:00+00:00,23199.8,23210.1,23148.1,23174.8,14753
2025-08-05 14:30:00+00:00,23175.4,23177.5,23063.6,23073.0,14644
2025-08-05 14:45:00+00:00,23073.4,23074.4,23026.0,23068.0,14977
2025-08-05 15:00:00+00:00,23069.2,23106.6,23039.4,23103.7,14176
